block_geoid,pop
360050162001002,177
360050162001003,206
360050162002000,267
360050162002002,163
360050162002003,104
360050162002005,101
360050163001000,0
360050163001001,34
360050163001002,0
360050163001003,0
360050163001004,0
360050164001010,75
360050164001000,153
360050164001001,162
360050164001002,45
360050164001003,9
360050164001004,107
360050164001005,102
360050164001006,80
360050164001007,88
360050164001008,142
360050164001009,107
360050164001011,78
360050164001012,73
360050165001000,0
360050165001004,0
360050165001007,0
360050165001010,0
360050165001013,0
360050165001017,0
360050165001020,0
360050165001023,0
360050165001012,47
360050165001001,0
360050165001002,0
360050165001003,0
360050165001005,0
360050165001006,0
360050165001008,0
360050165001009,77
360050165001011,0
360050165001014,46
360050165001015,279
360050165001016,0
360050165001018,0
360050165001019,173
360050165001021,475
360050165001022,0
360050166001002,270
360050166001006,133
360050166002000,214
360050166001000,109
360050166001001,448
360050166001003,182
360050166001004,172
360050166001005,152
360050166001007,97
360050166001008,122
360050166002001,207
360050166002002,0
360050166002003,169
360050166002004,117
360050166002005,0
360050166002006,0
360050166002007,233
360050167002006,0
360050167002007,0
360050167002008,1640
360050167002009,83
360050167001000,670
360050167001001,263
360050167002000,345
360050167002001,237
360050167002002,0
360050167002003,0
360050167002004,97
360050167002005,38
360050169001002,37
360050169001005,370
360050169001001,210
360050169001003,339
360050169001004,190
360050169001006,278
360050169001000,162
360050171001001,0
360050171001000,10
360050173001003,260
360050173002001,521
360050173003002,988
360050173004002,601
360050173001000,55
360050173001001,141
360050173001002,446
360050173001004,348
360050173002000,450
360050173003000,0
360050173003001,945
360050173004000,1080
360050173004001,560
360050175002001,522
360050175004000,207
360050175005000,756
360050175001000,682
360050175001001,758
360050175002000,498
360050175003000,369
360050175003001,886
360050175004001,979
360050175004002,451
360050175006000,880
360050177011001,602
360050177013001,715
360050177011000,250
360050177011002,882
360050177012000,1084
360050177013000,770
360050177013002,451
360050177021000,879
360050177022000,88
360050177022001,1212
360050177023000,534
360050177023001,1037
360050177024000,1229
360050179011000,885
360050179011001,1763
360050179012000,579
360050179012001,0
360050179013000,673
360050179013001,1224
360050179013002,0
360050179022000,1095
360050179023002,965
360050179021000,479
360050179021001,908
360050179022001,0
360050179023000,0
360050179023001,0
360050181011002,565
360050181013000,760
360050181011000,323
360050181011001,485
360050181011003,305
360050181012000,861
360050181021002,204
360050181022002,229
360050181024000,1506
360050181021000,28
360050181021001,772
360050181021003,0
360050181022000,835
360050181022001,740
360050181022003,0
360050181023000,1196
360050181024001,0
360050183011001,0
360050183012000,494
360050183013000,0
360050183013003,0
360050183011000,1073
360050183011002,0
360050183011003,559
360050183011004,0
360050183012001,669
360050183012002,0
360050183013001,612
360050183013002,1016
360050183021000,967
360050183021001,524
360050183022000,5
360050183022001,887
360050183022002,0
360050183022003,42
360050183023000,281
360050183023001,437
360050183023002,543
360050184002001,158
360050184002004,191
360050184002007,0
360050184002010,0
360050184003003,71
360050184003006,86
360050184004001,94
360050184004004,72
360050184004008,106
360050184001006,117
360050184001000,106
360050184001001,161
360050184001002,150
360050184001003,128
360050184001004,159
360050184001005,155
360050184002000,78
360050184002002,254
360050184002003,156
360050184002005,276
360050184002006,118
360050184002008,0
360050184002009,0
360050184003000,117
360050184003001,335
360050184003002,134
360050184003004,154
360050184003005,126
360050184003007,20
360050184004000,132
360050184004002,175
360050184004003,109
360050184004005,136
360050184004006,107
360050184004007,0
360050184004009,148
360050185011001,102
360050185011004,386
360050185011000,589
360050185011002,149
360050185011003,281
360050185011005,521
360050185011006,466
360050185011007,344
360050185011008,225
360050185011009,13
360050185022005,168
360050185024000,741
360050185024003,290
360050185022004,1379
360050185023000,250
360050185023001,437
360050185023002,586
360050185024001,187
360050185024002,29
360050185021000,1184
360050185021001,234
360050185022000,677
360050185022001,0
360050185022002,69
360050185022003,211
360050189001002,0
360050189001006,0
360050189001009,0
360050189001000,757
360050189001001,534
360050189001003,0
360050189001004,0
360050189001005,11
360050189001007,0
360050189001008,502
360050189001010,0
360050189001011,0
360050189001012,38
360050189002000,852
360050189002001,1538
360050189003000,141
360050189003001,625
360050189003002,381
360050189003003,723
360050189003004,297
360050189004000,692
360050189004001,329
360050189004002,479
360050189004003,461
360050193001001,573
360050193003000,0
360050193003004,1024
360050193004002,127
360050193001000,831
360050193001002,681
360050193002000,1661
360050193003001,0
360050193003002,0
360050193003003,0
360050193004000,225
360050193004001,535
360050193004003,363
360050194001001,0
360050194001004,0
360050194001008,245
360050194001011,385
360050194001014,0
360050194001017,0
360050194001021,0
360050194001024,0
360050194001003,0
360050194001000,0
360050194001002,0
360050194001005,0
360050194001006,368
360050194001007,108
360050194001009,312
360050194001010,132
360050194001012,0
360050194001013,349
360050194001015,123
360050194001016,0
360050194001018,0
360050194001019,0
360050194001020,0
360050194001022,0
360050194001023,0
360050194001025,0
360050194001026,0
360050194001027,0
360050194001028,0
360050194001029,0
360050194001030,0
360050194001031,0
360050195002006,218
360050195002009,0
360050195004001,36
360050195001000,1199
360050195001001,295
360050195001002,945
360050195002000,0
360050195002001,531
360050195002002,215
360050195002003,62
360050195002004,1387
360050195002005,0
360050195002007,0
360050195002008,0
360050195002010,0
360050195003000,1844
360050195004000,0
360050195004002,777
360050195004003,0
360050197001000,0
360050197001003,0
360050197002002,1013
360050197004000,0
360050197005000,0
360050197002001,214
360050197001001,662
360050197001002,1302
360050197002000,379
360050197003000,26
360050197003001,1058
360050197003002,676
360050197004001,0
360050197004002,825
360050197005001,1058
360050199002000,1674
360050199004000,715
360050199005000,1168
360050199001000,883
360050199003000,320
360050199003001,329
360050199004001,312
360050199004002,1051
360050199004003,321
360050199006000,598
360050199006001,538
360050200001000,88
360050200004006,125
360050200004009,0
360050200004013,21
360050200004016,0
360050200001001,185
360050200001002,325
360050200001003,302
360050200001004,410
360050200002000,1402
360050200002001,831
360050200003000,0
360050200003001,0
360050200003002,17
360050200003003,0
360050200004000,24
360050200004001,227
360050200004002,60
360050200004003,159
360050200004004,54
360050200004005,215
360050200004007,264
360050200004008,161
360050200004010,53
360050200004011,66
360050200004012,170
360050200004014,13
360050200004015,31
360050200004017,17
360050200004018,15
360050201001000,0
360050201001004,0
360050201001007,459
360050201001001,0
360050201001002,0
360050201001003,395
360050201001005,0
360050201001006,0
360050201001008,663
360050201001009,0
360050201001010,0
360050201001011,0
360050201001012,0
360050201001013,0
360050201001014,0
360050201001015,0
360050201001016,0
360050201001017,0
360050201002000,385
360050201002001,250
360050201002002,871
360050201003000,1322
360050201003001,0
360050202001002,272
360050202001005,296
360050202002002,96
360050202002001,214
360050202001000,156
360050202001001,155
360050202001003,178
360050202001004,137
360050202002000,346
360050202002003,240
360050202002004,233
360050202002005,466
360050204001000,475
360050204002000,66
360050204002003,154
360050204003000,364
360050204003004,47
360050204001001,228
360050204001002,182
360050204002001,196
360050204002002,238
360050204002004,81
360050204002005,115
360050204003001,388
360050204003002,292
360050204003003,303
360050205011002,0
360050205011005,0
360050205011009,0
360050205011000,0
360050205011001,0
360050205011003,0
360050205011004,0
360050205011006,0
360050205011007,0
360050205011008,0
360050205011010,0
360050205011011,0
360050205012000,0
360050205012001,0
360050205012002,0
360050205012003,0
360050205012004,1378
360050205013000,2045
360050205014000,404
360050205014001,734
360050205014002,784
360050205015000,702
360050205015001,1812
360050205015002,0
360050205023000,172
360050205021000,453
360050205021001,714
360050205022000,365
360050205023001,758
360050206011001,259
360050206012000,158
360050206012003,233
360050206012007,216
360050206011000,362
360050206011002,552
360050206011003,279
360050206012001,198
360050206012002,148
360050206012004,93
360050206012005,283
360050206012006,218
360050206012008,261
360050206012009,17
360050209001000,20
360050209001003,22
360050209004000,0
360050209004003,648
360050209004006,0
360050209001001,374
360050209001002,0
360050209001004,261
360050209002000,972
360050209003000,1311
360050209004001,491
360050209004002,724
360050209004004,0
360050209004005,0
360050210012000,1407
360050210014001,312
360050210011000,351
360050210011001,502
360050210012001,283
360050210013000,888
360050210014000,754
360050210015000,797
360050210016000,767
360050210016001,311
360050210017000,2574
360050210017001,0
360050210027001,44
360050210021000,1761
360050210022000,632
360050210023000,723
360050210024000,337
360050210024001,910
360050210024002,0
360050210025000,777
360050210025001,0
360050210026000,892
360050210027000,782
360050210028000,997
360050211001001,444
360050211002000,0
360050211003001,1055
360050211004002,306
360050211001000,385
360050211001002,337
360050211001003,316
360050211002001,1062
360050211002002,621
360050211003000,382
360050211004000,99
360050211004001,815
360050211004003,0
360050212001001,235
360050212003000,2059
360050212001000,496
360050212001002,301
360050212002000,1362
360050212004000,653
360050212004001,891
360050212005000,599
360050213011000,329
360050213012000,186
360050213011001,0
360050213011002,0
360050213012001,351
360050213012002,398
360050213012003,0
360050213012004,0
360050213022002,492
360050213024001,1071
360050213021000,2211
360050213022000,277
360050213022001,165
360050213023000,823
360050213024000,791
360050215013000,667
360050215011000,804
360050215011001,688
360050215012000,1260
360050215013001,659
360050215021001,123
360050215022001,637
360050215024000,713
360050215021000,717
360050215021002,495
360050215022000,608
360050215023000,782
360050215023001,395
360050215023002,326
360050215025000,1564
360050216011001,452
360050216012000,312
360050216012004,99
360050216012007,0
360050216014001,195
360050216011000,470
360050216011002,785
360050216011003,0
360050216012001,442
360050216012002,688
360050216012003,62
360050216012005,0
360050216012006,0
360050216013000,603
360050216014000,211
360050216014002,382
360050216022000,753
360050216023000,463
360050216023001,0
360050216023002,315
360050216023003,0
360050216023004,0
360050216024000,565
360050216024001,541
360050216024002,581
360050216025000,301
360050216025001,1430
360050216025002,0
360050216026000,1008
360050216021000,0
360050216021001,280
360050217001001,401
360050217002000,1379
360050217004000,838
360050217001000,1298
360050217001002,411
360050217001003,0
360050217003000,147
360050217003001,532
360050218002000,789
360050218003002,252
360050218003005,112
360050218004001,0
360050218004004,0
